Dans	dans	ADP	O	O	O
cette	ce	DET	O	O	O
guerre	guerre	NOUN	O	O	O
scientifique	scientifique	ADJ	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
emploie	employer	VERB	O	O	O
des	un	DET	O	O	O
engins	engin	NOUN	O	O	O
si	si	ADV	O	O	O
multiples	multiple	ADJ	O	O	O
et	et	CCONJ	O	O	O
des	un	DET	O	O	O
moyens	moyen	NOUN	O	O	O
si	si	ADV	O	O	O
perfectionnés	perfectionner	ADJ	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
y	y	PRON	O	O	O
a	avoir	VERB	O	O	O
pas	pas	ADV	O	O	O
un	un	DET	O	O	O
élément	élément	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
nature	nature	NOUN	O	O	O
qui	qui	PRON	O	O	O
ne	ne	ADV	O	O	O
soit	être	AUX	O	O	O
mis	mettre	VERB	O	O	O
à	à	ADP	O	O	O
contribution	contribution	NOUN	O	O	O
.	.	PUNCT	O	O	O

Que	que	SCONJ	O	O	O
ce	ce	PRON	O	O	O
soit	être	VERB	O	O	O
sur	sur	ADP	O	O	O
terre	terre	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
sous	sou	ADP	O	O	O
terre	terre	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
surface	surface	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
au	au	ADP	O	O	O
sein	sein	NOUN	O	O	O
des	de	ADP	O	O	O
mers	mer	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
travers	travers	NOUN	O	O	O
les	le	DET	O	O	O
airs	air	NOUN	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
monde	monde	NOUN	O	O	O
animé	animer	VERB	O	O	O
ou	ou	CCONJ	O	O	O
inanimé	inanimé	ADJ	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
est	être	AUX	O	O	O
pas	pas	ADV	O	O	O
un	un	DET	O	O	O
être	être	NOUN	O	O	O
,	,	PUNCT	O	O	O
pas	pas	ADV	O	O	O
une	un	DET	O	O	O
plante	plante	NOUN	O	O	O
,	,	PUNCT	O	O	O
pas	pas	ADV	O	O	O
une	un	DET	O	O	O
substance	substance	NOUN	O	O	O
qui	qui	PRON	O	O	O
ne	ne	ADV	O	O	O
soit	être	AUX	O	O	O
utilisée	utiliser	VERB	O	O	O
pour	pour	ADP	O	O	O
la	le	DET	O	O	O
lutte	lutte	NOUN	O	O	O
gigantesque	gigantesque	ADJ	O	O	O
.	.	PUNCT	O	O	O

Imaginez	imaginer	VERB	O	O	O
pour	pour	ADP	O	O	O
un	un	DET	O	O	O
instant	instant	NOUN	O	O	O
qu'	que	SCONJ	O	O	O
un	un	DET	O	O	O
homme	homme	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
préhistoire	préhistoire	NOUN	O	O	O
s'	se	PRON	O	O	O
éveille	éveiller	VERB	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
sommeil	sommeil	NOUN	O	O	O
tant	tant	ADV	O	O	O
de	de	ADP	O	O	O
fois	fois	NOUN	O	O	O
séculaire	séculaire	ADJ	O	O	O
...	...	PUNCT	O	O	O

Quel	quel	ADJ	O	O	O
ne	ne	ADV	O	O	O
serait	être	AUX	O	O	O
pas	pas	ADV	O	O	O
son	son	DET	O	O	O
étonnement	étonnement	NOUN	O	O	O
devant	devant	ADP	O	O	O
les	le	DET	O	O	O
prodiges	prodige	NOUN	O	O	O
d'	de	ADP	O	O	O
invention	invention	NOUN	O	O	O
réalisés	réaliser	VERB	O	O	O
par	par	ADP	O	O	O
ses	son	DET	O	O	O
arrière	arrière	NOUN	O	O	O
-	-	NOUN	O	O	O
petits	petit	ADJ	O	O	O
-	-	NOUN	O	O	O
neveux	neveu	NOUN	O	O	O
!	!	PUNCT	O	O	O
Un	un	DET	O	O	O
jour	jour	NOUN	O	O	O
,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
était	être	AUX	O	O	O
non	non	ADV	O	O	O
loin	loin	ADV	O	O	O
du	de	ADP	O	O	O
Chemin	chemin	NOUN	O	O	O
des	de	ADP	O	O	O
Dames	dame	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
mangeais	manger	VERB	O	O	O
seul	seul	ADJ	O	O	O
en	en	ADP	O	O	O
mon	mon	DET	O	O	O
trou	trou	NOUN	O	O	O
souterrain	souterrain	ADJ	O	O	O
lorsque	lorsque	SCONJ	O	O	O
la	le	DET	O	O	O
sonnerie	sonnerie	NOUN	O	O	O
du	de	ADP	O	O	O
téléphone	téléphone	NOUN	O	O	O
interrompit	interrompre	VERB	O	O	O
mon	mon	DET	O	O	O
repas	repas	NOUN	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
creusait	creuser	VERB	O	O	O
alors	alors	ADV	O	O	O
des	un	DET	O	O	O
tranchées	tranchée	NOUN	O	O	O
et	et	CCONJ	O	O	O
des	un	DET	O	O	O
boyaux	boyau	NOUN	O	O	O
en	en	ADP	O	O	O
vue	vue	NOUN	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
attaque	attaque	NOUN	O	O	O
prochaine	prochain	ADJ	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
coup	coup	NOUN	O	O	O
de	de	ADP	O	O	O
pioche	pioche	NOUN	O	O	O
ayant	avoir	AUX	O	O	O
mis	mettre	VERB	O	O	O
au	au	ADP	O	O	O
jour	jour	NOUN	O	O	O
un	un	DET	O	O	O
très	très	ADV	O	O	O
ancien	ancien	ADJ	O	O	O
ossuaire	ossuaire	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
colonel	colonel	NOUN	O	O	O
m'	me	PRON	O	O	O
invitait	inviter	VERB	O	O	O
à	à	ADP	O	O	O
examiner	examiner	VERB	O	O	O
cette	ce	DET	O	O	O
découverte	découverte	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
Soissonnais	soissonnais	PROPN	O	O	O
,	,	PUNCT	O	O	O
lieu	lieu	NOUN	O	O	O
de	de	ADP	O	O	O
si	si	ADV	O	O	O
fréquents	fréquent	ADJ	O	O	O
combats	combat	NOUN	O	O	O
depuis	depuis	ADP	O	O	O
Clodion	clodion	PROPN	O	O	O
le	le	DET	O	O	O
Chevelu	chevelu	PROPN	O	O	O
jusqu'	jusque	ADP	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
troisième	troisième	ADJ	O	O	O
République	république	NOUN	O	O	O
,	,	PUNCT	O	O	O
cache	cache	VERB	O	O	O
sous	sou	ADP	O	O	O
ses	son	DET	O	O	O
guérets	guéret	NOUN	O	O	O
trop	trop	ADV	O	O	O
de	de	ADP	O	O	O
morts	mort	NOUN	O	O	O
des	de	ADP	O	O	O
périodes	période	NOUN	O	O	O
historiques	historique	ADJ	O	O	O
pour	pour	ADP	O	O	O
qu'	que	SCONJ	O	O	O
on	on	PRON	O	O	O
veuille	vouloir	VERB	O	O	O
attribuer	attribuer	VERB	O	O	O
,	,	PUNCT	O	O	O
légèrement	légèrement	ADV	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
préhistoire	préhistoire	NOUN	O	O	O
les	le	DET	O	O	O
vieux	vieux	ADJ	O	O	O
os	os	NOUN	O	O	O
qu'	que	PRON	O	O	O
on	on	PRON	O	O	O
y	y	PRON	O	O	O
déterre	déterrer	VERB	O	O	O
.	.	PUNCT	O	O	O

Néanmoins	néanmoins	ADV	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
colonel	colonel	NOUN	O	O	O
avait	avoir	VERB	O	O	O
tant	tant	ADV	O	O	O
de	de	ADP	O	O	O
plaisir	plaisir	NOUN	O	O	O
à	à	ADP	O	O	O
